hhid,TFPRfe,TFPQfe
4.406083e6,,
4.406084e6,,
4.406085e6,,
4.406086e6,,
4.406087e6,,
4.406088e6,,
4.406089e6,,
4.40609e6,,
4.406091e6,,
4.406092e6,,
4.406093e6,,
4.406094e6,,
4.406095e6,,
4.406096e6,,
4.406097e6,,
4.406098e6,,
4.406099e6,,
4.4061e6,,
4.406101e6,,
4.406102e6,,
4.406103e6,,
4.406104e6,,
4.406105e6,,
4.406106e6,,
4.406107e6,,
4.406108e6,,
4.406109e6,,
4.40611e6,,
4.406111e6,,
4.406112e6,,
4.406113e6,,
4.406114e6,,
4.406115e6,,
4.406116e6,,
4.406118e6,,
4.406119e6,,
4.40612e6,,
4.406121e6,,
4.406122e6,,
4.406125e6,,
4.406126e6,,
4.406128e6,,
4.406132e6,,
4.407001e6,1.2363225,1.0636916
4.407002e6,0.34786615,0.47930157
4.407003e6,0.96339136,1.2489632
4.407004e6,0.3826609,0.35952514
4.407005e6,0.55191433,0.71062917
4.407006e6,0.40228054,0.5890447
4.407007e6,0.4538269,0.79214823
4.407008e6,0.45467344,0.65031683
4.407009e6,,
4.40701e6,1.1716467,1.1627443
4.407011e6,1.0956886,1.3342863
4.407013e6,1.2324516,1.7664536
4.407014e6,1.0273153,1.42747
4.407015e6,0.9808253,0.52734137
4.407016e6,0.5142676,0.873763
4.407017e6,0.47248462,0.8906815
4.407018e6,0.7754042,0.6423182
4.407019e6,1.4010193,1.7908686
4.407021e6,0.5608538,0.8938801
4.407023e6,0.46986017,0.5550367
4.407024e6,1.4732223,1.4547293
4.407025e6,0.25500673,0.41443238
4.407027e6,0.5531592,0.8526382
4.407028e6,1.5811665,1.0953481
4.407029e6,0.11446492,0.27334842
4.40703e6,0.56681013,0.7755171
4.407032e6,0.30475694,0.5318435
4.407033e6,0.1918191,0.29526192
4.407034e6,0.46169803,0.9942309
4.407035e6,0.1674265,0.40155688
4.407036e6,0.4236167,0.6864971
4.407037e6,0.2987968,0.5455762
4.407038e6,0.14791684,0.3125696
4.407039e6,0.42513034,0.6034207
4.40704e6,0.46785495,0.6579203
4.407041e6,0.059338327,0.13836093
4.407042e6,0.1253841,0.20736475
4.407043e6,0.11874931,0.21286331
4.407044e6,0.14319451,0.23348108
4.407045e6,,
4.40705e6,0.29428276,0.5215729
4.407051e6,0.2143888,0.30395874
4.407052e6,0.7548097,0.9822861
4.407053e6,0.32070598,0.46701962
4.407054e6,0.5296774,0.5764967
4.407055e6,,
4.407058e6,0.9072534,1.394673
4.407059e6,,
4.40706e6,1.8427368,1.2882454
4.407061e6,,
4.407063e6,0.23117405,0.41139567
4.407065e6,0.9248995,0.6249946
4.407067e6,0.10194038,0.32740226
4.407068e6,0.17323875,0.3333975
4.407071e6,0.18559651,0.33695436
4.407072e6,0.3138411,0.41964403
4.407073e6,0.5570931,0.6206487
4.407074e6,0.6540247,1.0507009
4.407075e6,1.4829773,1.601017
4.407076e6,0.26817846,0.3970884
4.407078e6,,
4.407079e6,0.1815079,0.61163914
4.40708e6,0.6473971,1.192323
4.407081e6,0.10544555,0.18151455
4.407082e6,0.21788412,0.43783998
4.407083e6,0.24351339,0.54997087
4.407084e6,0.43485296,0.96916634
4.407085e6,0.058445077,0.12642905
4.407086e6,0.4458932,0.7288653
4.407087e6,0.51749116,0.88734543
4.407088e6,0.71770346,1.1395568
4.407089e6,0.23965648,0.4228477
4.40709e6,1.4550651,1.5500859
4.407091e6,0.2590123,0.50158453
4.407092e6,0.20788759,0.52494013
4.407093e6,0.21385491,0.5141625
4.407094e6,1.2213341,0.81335104
4.407095e6,0.5447941,1.1214112
4.407096e6,1.1315007,1.1938652
4.407097e6,0.7521726,1.3249366
4.407098e6,0.31898242,0.3876544
4.4071e6,,
4.408001e6,1.2689098,0.9031615
4.408002e6,1.9126521,1.1400071
4.408003e6,0.61506915,0.6002506
4.408004e6,1.2169701,0.91249734
4.408005e6,0.3887237,0.5508337
4.408006e6,1.3772717,1.0919774
4.408007e6,1.1598028,1.0437602
4.408008e6,1.0188438,0.8908959
4.408009e6,0.9358006,0.8327638
4.40801e6,1.567345,1.2371581
4.408011e6,1.1532671,0.60639876
4.408012e6,0.7527109,0.46633056
4.408013e6,1.4265991,0.74330187
4.408014e6,0.41349095,0.41783968
4.408015e6,,
4.408016e6,0.6084923,0.5189365
4.408017e6,1.6716185,0.9761967
4.408018e6,,
4.408019e6,0.9082892,0.60373896
4.40802e6,1.3811815,0.77596045
4.408021e6,1.5467063,0.74162877
4.408022e6,0.9560704,0.6045903
4.408023e6,,
4.408024e6,1.8994633,0.87199146
4.408025e6,0.6247556,0.47304672
4.408026e6,1.4198605,1.0079916
4.408027e6,1.5389,0.874394
4.408028e6,0.7685439,0.6617836
4.408029e6,0.49580428,0.4816373
4.40803e6,0.86427504,0.6363524
4.408031e6,0.6275751,0.7624404
4.408032e6,0.80767715,0.6842947
4.408033e6,0.48207456,0.62160283
4.408034e6,0.35531715,0.3675681
4.408035e6,0.6248694,0.7399035
4.408036e6,1.5057156,0.9912844
4.408037e6,,
4.408038e6,1.8705049,1.1363044
4.408039e6,1.0421622,0.78460467
4.40804e6,1.5229987,0.9552904
4.408041e6,1.1084925,0.87040627
4.408042e6,0.29276168,0.42569855
4.408043e6,0.9488003,0.8671804
4.408044e6,1.0136685,0.93251586
4.408045e6,1.4697171,1.1637614
4.408046e6,0.8046485,0.708635
4.408047e6,0.4457343,0.5396372
4.408048e6,0.72111857,0.6962918
4.408049e6,0.9220499,0.8486298
4.40805e6,1.1542434,0.9482092
4.408051e6,0.6766086,0.6385431
4.408052e6,1.0299841,0.88236195
4.408053e6,0.97720647,0.9708351
4.408054e6,1.2207243,0.99325764
4.408055e6,1.790158,1.1926208
4.408056e6,0.47543237,0.4462248
4.408057e6,0.44993782,0.5224367
4.408058e6,,
4.408059e6,0.3898023,0.49174795
4.40806e6,1.186076,1.0353395
4.408061e6,0.5264297,0.81472874
4.408062e6,0.59894675,0.61077386
4.408063e6,2.6590044,1.4870502
4.408064e6,0.20824188,0.2648345
4.408065e6,0.5746077,0.53367937
4.408066e6,2.5187697,1.4408399
4.408067e6,0.77989423,0.7277733
4.408068e6,1.336723,0.92553705
4.408069e6,0.51952976,0.57096505
4.40807e6,0.65307957,0.6133348
4.408071e6,0.87167645,0.94181067
4.408072e6,0.65452343,0.70697194
4.408073e6,0.18787889,0.30939072
4.408074e6,0.75892043,0.9107821
4.408075e6,0.9199038,0.7790627
4.408076e6,0.8596844,0.71701854
4.408077e6,3.2160301,1.8554848
4.408078e6,0.6051371,0.6713179
4.408079e6,0.64647627,0.59406877
4.40808e6,1.1856047,1.0230204
4.408081e6,0.4610699,0.558633
4.408082e6,1.044857,1.1607894
4.408083e6,0.9156164,0.83120364
4.408084e6,0.8828295,0.97192186
4.408085e6,0.42112374,0.5734366
4.408086e6,,
4.408087e6,0.3924381,0.44671583
4.408088e6,0.7741575,0.67141455
4.408089e6,0.62074435,0.62528855
4.40809e6,0.59364057,0.7724385
4.408091e6,0.6487886,0.7481376
4.408092e6,0.61022854,0.6401725
4.408093e6,0.6457996,0.70615745
4.408094e6,0.7137494,0.74059755
4.408095e6,0.6512836,0.65714186
4.408096e6,0.52705044,0.53146976
4.408097e6,,
4.408098e6,0.61415184,0.57862055
4.408099e6,0.6773606,0.61774635
4.4081e6,0.12392267,0.2299189
4.409001e6,0.8869062,0.8924968
4.409002e6,0.60480905,0.528435
4.409003e6,0.5469892,0.5975254
4.409004e6,,
4.409005e6,0.6615377,0.66211665
4.409006e6,0.90344423,0.80850756
4.409007e6,2.576924,1.268595
4.409008e6,0.95116717,0.7871729
4.409009e6,1.1254714,1.2255312
4.40901e6,0.7281323,0.9133012
4.409011e6,0.96522915,0.9545293
4.409012e6,1.8540053,1.1384407
4.409013e6,0.8338,0.77245206
4.409015e6,1.2116776,0.7915205
4.409016e6,0.69508225,0.58403337
4.409017e6,0.5358676,0.55335206
4.409018e6,0.3470138,0.46623772
4.409019e6,1.2105515,1.0025162
4.40902e6,0.6367099,0.78555596
4.409021e6,,
4.409022e6,0.7376544,0.88007396
4.409023e6,1.373072,1.1909934
4.409024e6,1.1426511,0.9957017
4.409025e6,2.1890903,1.6169741
4.409026e6,,
4.409027e6,,
4.409028e6,0.8095084,0.82466704
4.409029e6,1.023264,0.97503805
4.40903e6,2.1051776,1.4827296
4.409031e6,1.3043777,1.2129931
4.409032e6,0.89206636,0.87149876
4.409033e6,,
4.409034e6,1.1918385,1.109139
4.409035e6,1.4410015,1.1575526
4.409036e6,0.6017695,0.6248722
4.409037e6,0.3723623,0.4480076
4.409038e6,1.4744531,1.0519979
4.409039e6,,
4.40904e6,0.86013114,0.7322
4.409041e6,0.40996435,0.6366084
4.409042e6,0.44121766,0.50750315
4.409043e6,0.6368389,0.5596471
4.409044e6,0.70877075,0.53827965
4.409045e6,1.5676086,1.4225197
4.409046e6,,
4.409048e6,0.8275854,0.88410026
4.409049e6,,
4.409052e6,0.37675595,0.45595434
4.409053e6,0.34563118,0.41436544
4.409054e6,,
4.409055e6,0.2608398,0.3241309
4.409056e6,0.6629455,0.5856981
4.409057e6,,
4.409058e6,0.86333567,0.61114293
4.409059e6,,
4.40906e6,0.21497737,0.27771163
4.409061e6,,
4.409062e6,1.8476609,1.1996835
4.409063e6,0.2292058,0.27178642
4.409064e6,1.7962303,1.3160111
4.409065e6,1.0635849,0.9691881
4.409066e6,1.6527652,1.1256484
4.409067e6,,
4.409068e6,,
4.409069e6,,
4.409071e6,3.2710476,2.4618347
4.409074e6,0.6806357,0.6131476
4.409075e6,0.56453574,0.49983191
4.409076e6,0.62943053,0.65811986
4.409077e6,0.91923326,0.7212496
4.409078e6,0.5735435,0.58047205
4.409079e6,1.5494487,1.0873255
4.40908e6,1.3456413,0.92313445
4.409081e6,,
4.409082e6,,
4.409083e6,0.9028508,1.0139295
4.409084e6,1.1872382,1.1376141
4.409085e6,0.53199625,0.59029603
4.409086e6,1.2927306,1.0441461
4.409087e6,2.7295043,1.6797631
4.409088e6,1.3653902,1.2617375
4.409089e6,0.7575366,0.8636028
4.40909e6,1.3909265,1.2187667
4.409091e6,0.9910195,0.9873692
4.409092e6,1.0466825,0.9549896
4.409093e6,1.4708512,1.3065231
4.409094e6,1.8320607,1.3146142
4.409095e6,,
4.409096e6,0.6998001,0.79022485
4.409097e6,0.5086075,0.604295
4.409098e6,0.76535046,0.84350145
4.409099e6,1.3177638,1.0248376
4.4091e6,1.6190431,1.2223846
4.410001e6,1.4111265,1.1990709
4.410002e6,1.3863177,1.2217593
4.410003e6,1.0761974,0.85176826
4.410004e6,1.0712926,0.9304001
4.410005e6,1.3993995,1.3378768
4.410006e6,1.6749318,1.3359405
4.410007e6,1.5686644,1.0596873
4.410008e6,1.3583435,1.5326058
4.410009e6,1.3218986,1.074404
4.41001e6,0.5553249,0.6761135
4.410011e6,0.6276695,0.6551593
4.410012e6,1.5312133,1.6160566
4.410013e6,0.8233919,0.7800071
4.410014e6,1.1948152,0.80906165
4.410015e6,1.9670786,1.5282273
4.410016e6,0.9503362,0.8313262
4.410017e6,1.465669,1.2468215
4.410018e6,2.2619004,1.7033691
4.410019e6,1.611888,1.5399626
4.41002e6,1.4906771,1.4983088
4.410021e6,0.77356124,0.7625591
4.410022e6,1.7503614,1.5791891
4.410023e6,2.0381544,1.81658
4.410024e6,0.9761464,1.0006839
4.410025e6,2.483413,2.3423648
4.410026e6,1.7672106,1.2971289
4.410027e6,1.1014369,1.1218606
4.410028e6,1.2607403,1.2750374
4.410029e6,1.1865512,1.0123338
4.41003e6,0.76401615,0.8075388
4.410031e6,2.6980653,1.8134164
4.410032e6,1.2856042,1.2223107
4.410033e6,0.72410184,0.97424936
4.410034e6,0.90695643,0.8484337
4.410035e6,1.4929222,1.1459552
4.410036e6,1.9763063,1.4042335
4.410037e6,1.417105,1.1190019
4.410038e6,0.63597685,0.52976483
4.410039e6,1.3223778,0.91702497
4.41004e6,1.374588,1.250954
4.411001e6,,
4.411003e6,,
4.411004e6,,
4.411005e6,,
4.411006e6,,
4.411007e6,,
4.411008e6,,
4.411009e6,,
4.41101e6,,
4.411011e6,,
4.411012e6,,
4.411013e6,,
4.411014e6,,
4.411015e6,,
4.411016e6,,
4.411017e6,,
4.411018e6,,
4.411019e6,,
4.41102e6,,
4.411021e6,,
4.411022e6,,
4.411023e6,,
4.411024e6,,
4.411025e6,,
4.411026e6,,
4.411027e6,,
4.411028e6,,
4.411029e6,,
4.41103e6,,
4.411031e6,,
4.411032e6,,
4.411033e6,,
4.411034e6,,
4.411035e6,,
4.411036e6,,
4.411037e6,,
4.411038e6,,
4.411039e6,,
4.41104e6,,
4.411041e6,,
4.411042e6,,
4.411043e6,,
4.411044e6,,
4.411045e6,,
4.411046e6,,
4.411047e6,,
4.411049e6,,
4.41105e6,,
4.411052e6,,
4.411054e6,,
4.411055e6,,
4.411056e6,,
4.411057e6,,
4.411058e6,,
4.411059e6,,
4.41106e6,,
4.41107e6,,
4.412001e6,,
4.412002e6,,
4.412003e6,,
4.412004e6,,
4.412005e6,,
4.412006e6,,
4.412007e6,,
4.412008e6,,
4.412009e6,,
4.41201e6,,
4.412011e6,,
4.412013e6,,
4.412014e6,,
4.412015e6,,
4.412016e6,,
4.412017e6,,
4.412018e6,,
4.412019e6,,
4.41202e6,,
4.412021e6,,
4.412022e6,,
4.412023e6,,
4.412024e6,,
4.412025e6,,
4.412026e6,,
4.412027e6,,
4.412028e6,,
4.41203e6,,
4.412031e6,,
4.412032e6,,
4.412033e6,,
4.412034e6,,
4.412035e6,,
4.412036e6,,
4.412037e6,,
4.412038e6,,
4.412039e6,,
4.41204e6,,
4.412041e6,,
4.412042e6,,
4.412043e6,,
4.412044e6,,
4.412045e6,,
4.412046e6,,
4.412047e6,,
4.412048e6,,
4.412049e6,,
4.41205e6,,
4.412051e6,,
4.412052e6,,
4.412053e6,,
4.412054e6,,
4.412055e6,,
4.412056e6,,
4.412057e6,,
4.412058e6,,
4.412059e6,,
4.41206e6,,
4.412064e6,,
4.412065e6,,
4.412066e6,,
4.41207e6,,
4.413001e6,,
4.413003e6,,
4.413006e6,,
4.413007e6,,
4.413009e6,,
4.413011e6,,
4.413012e6,,
4.413013e6,,
4.413014e6,,
4.413015e6,,
4.413018e6,,
4.413019e6,,
4.41302e6,,
4.413022e6,,
4.413023e6,,
4.413024e6,,
4.413026e6,,
4.413027e6,,
4.413029e6,,
4.413061e6,,
4.413063e6,,
4.413064e6,,
4.413066e6,,
4.413067e6,,
4.413069e6,,
4.413071e6,,
4.413072e6,,
4.413073e6,,
4.413074e6,,
4.413075e6,,
4.413078e6,,
4.413079e6,,
4.41308e6,,
4.413082e6,,
4.413083e6,,
4.413086e6,,
4.413087e6,,
4.413089e6,,
4.413091e6,,
4.413092e6,,
4.413093e6,,
4.413094e6,,
4.413095e6,,
4.413096e6,,
4.413097e6,,
4.413098e6,,
4.413099e6,,
4.4131e6,,
4.413121e6,,
4.413123e6,,
4.413126e6,,
4.413127e6,,
4.413129e6,,
4.413138e6,,
4.413139e6,,
4.41314e6,,
4.413142e6,,
4.413143e6,,
4.413144e6,,
4.413146e6,,
4.413147e6,,
4.413148e6,,
4.413149e6,,
4.413151e6,,
4.413152e6,,
4.413153e6,,
4.413154e6,,
4.413155e6,,
4.413156e6,,
4.413157e6,,
4.413158e6,,
4.413159e6,,
4.41316e6,,
4.414001e6,,
4.414002e6,,
4.414003e6,,
4.414004e6,,
4.414005e6,,
4.414006e6,,
4.414007e6,,
4.414008e6,,
4.414009e6,,
4.41401e6,,
4.414011e6,,
4.414012e6,,
4.414013e6,,
4.414014e6,,
4.414015e6,,
4.414016e6,,
4.414017e6,,
4.414018e6,,
4.414019e6,,
4.41402e6,,
4.414021e6,,
4.414022e6,,
4.414023e6,,
4.414024e6,,
4.414025e6,,
4.414026e6,,
4.414027e6,,
4.414028e6,,
4.414029e6,,
4.41403e6,,
4.414031e6,,
4.414032e6,,
4.414033e6,,
4.414034e6,,
4.414035e6,,
4.414036e6,,
4.414037e6,,
4.414038e6,,
4.414039e6,,
4.41404e6,,
4.414161e6,,
4.414162e6,,
4.414163e6,,
4.414164e6,,
4.414165e6,,
4.414166e6,,
4.414167e6,,
4.414168e6,,
4.414169e6,,
4.41417e6,,
4.414171e6,,
4.414172e6,,
4.414173e6,,
4.414174e6,,
4.414175e6,,
4.414176e6,,
4.414177e6,,
4.414178e6,,
4.414179e6,,
4.41418e6,,
4.414181e6,,
4.414182e6,,
4.414183e6,,
4.414184e6,,
4.414185e6,,
4.414186e6,,
4.414187e6,,
4.414188e6,,
4.414189e6,,
4.41419e6,,
4.414191e6,,
4.414192e6,,
4.414193e6,,
4.414194e6,,
4.414195e6,,
4.414196e6,,
4.414197e6,,
4.414198e6,,
4.414199e6,,
4.4142e6,,
5.101001e6,6.4143767,3.9945254
5.101002e6,4.124682,3.29661
5.101003e6,4.7395034,3.5530725
5.101004e6,3.515932,2.6105928
5.101005e6,2.8360176,2.3332288
5.101006e6,4.2830687,2.977002
5.101007e6,3.040473,2.0167122
5.101008e6,2.7153394,2.4892697
5.101009e6,4.935234,3.6356926
5.10101e6,4.385636,3.383044
5.101011e6,4.7723227,3.4923656
5.101012e6,3.2870195,2.0858757
5.101013e6,2.9731376,2.2217658
5.101014e6,2.1177568,2.4413037
5.101015e6,3.0896633,2.2596402
5.101016e6,2.5224135,2.009978
5.101017e6,4.675141,3.060943
5.101018e6,1.5565351,1.3307619
5.101019e6,0.956962,1.1239277
5.10102e6,2.2518418,2.021318
5.101021e6,1.7703829,1.6136768
5.101022e6,2.4049878,2.4108317
5.101023e6,4.5206966,3.053707
5.101024e6,3.877581,2.6039758
5.101025e6,4.170019,2.9359627
5.101026e6,5.949087,3.537671
5.101027e6,9.936838,4.281356
5.101028e6,1.873494,1.9199358
5.101029e6,8.72344,4.051087
5.10103e6,3.660292,2.690691
5.101031e6,4.1739097,2.838154
5.101032e6,3.6517458,2.549632
5.101033e6,6.03706,3.1757321
5.101034e6,4.0705266,2.629165
5.101035e6,2.7017624,1.6682539
5.101036e6,9.921797,4.5763826
5.101037e6,9.508173,5.0750866
5.101038e6,6.5423884,4.230771
5.101039e6,8.127602,4.872722
5.10104e6,4.759085,3.389331
5.101041e6,8.71759,4.327689
5.101042e6,,
5.101043e6,2.25782,1.9906898
5.101044e6,10.323498,4.4742894
5.101045e6,3.15658,1.8254328
5.101046e6,3.8425918,2.5671134
5.101047e6,5.2338276,2.8024511
5.101048e6,3.4956574,2.5142856
5.101049e6,4.285169,2.5400188
5.10105e6,8.0688715,3.9955983
5.101051e6,3.0166986,2.7159166
5.102001e6,2.9466114,1.913601
5.102002e6,1.1963434,1.1573555
5.102003e6,1.1211225,1.1861931
5.102004e6,1.1845505,1.2471412
5.102005e6,1.3889532,1.3003646
5.102006e6,2.5570135,1.8462056
5.102007e6,1.1770744,1.1657839
5.102008e6,2.242729,1.6199684
5.102009e6,1.7029599,1.468733
5.10201e6,3.0328982,2.0055377
5.102011e6,2.5758164,1.7711426
5.102012e6,0.84348565,0.9936283
5.102013e6,2.0430088,1.5576911
5.102014e6,1.5079831,1.3249593
5.102015e6,1.3746939,1.2547145
5.102016e6,2.2237413,1.6196887
5.102017e6,1.2219573,1.1885185
5.102018e6,0.9365198,0.9838824
5.102019e6,1.4799575,1.361244
5.10202e6,2.0837538,1.5557886
5.102021e6,1.3478264,1.3273581
5.102022e6,1.6354799,1.4533342
5.102023e6,2.9489496,2.0162573
5.102024e6,2.2986262,1.7196177
5.102025e6,2.417543,1.7701683
5.102026e6,1.1974051,1.1915035
5.102027e6,0.99284375,1.072009
5.102028e6,1.9907717,1.2991023
5.102029e6,2.3315141,1.6286206
5.10203e6,1.547248,1.2774512
5.102031e6,1.7535702,1.4736841
5.102032e6,0.8982946,0.9758912
5.102033e6,1.465406,1.3582054
5.102034e6,1.3008238,1.2292848
5.102035e6,1.498873,1.3670344
5.102036e6,1.3535897,1.2708374
5.102037e6,1.3371587,0.80405223
5.102038e6,1.3329971,1.2546377
5.102039e6,1.6270715,1.3695743
5.10204e6,0.80676657,1.1152568
5.102041e6,1.5276101,1.2839768
5.102042e6,1.0261922,1.055506
5.102043e6,1.7176166,1.4678627
5.102044e6,2.1848214,1.6331797
5.102045e6,1.792104,1.4081465
5.102046e6,1.5875407,1.5186385
5.102047e6,1.1876514,1.1178297
5.102048e6,0.9789595,1.0020375
5.102049e6,1.4722921,1.2240149
5.10205e6,1.8396807,1.4235803
5.102051e6,2.222554,1.5964615
5.102052e6,,
5.102053e6,,
5.103001e6,0.85687387,1.0081275
5.103002e6,5.316999,2.80138
5.103003e6,1.9519203,1.5037034
5.103004e6,2.0357392,1.6542556
5.103005e6,2.6132307,2.0317664
5.103006e6,1.7622174,1.3221333
5.103007e6,2.904686,2.2572107
5.103008e6,1.71417,1.3307931
5.103009e6,4.306669,2.6817768
5.10301e6,1.5446109,1.5751805
5.103011e6,2.2116773,1.6965404
5.103012e6,1.8308841,1.1490198
5.103013e6,2.980925,2.093612
5.103014e6,0.9593969,1.0889102
5.103015e6,1.6620563,1.2461283
5.103016e6,1.4592788,1.2827712
5.103017e6,1.2792504,1.3186848
5.103018e6,1.9740251,1.3942498
5.103019e6,3.8473067,2.5362482
5.10302e6,1.7199017,1.3235018
5.103021e6,1.4458326,1.1383594
5.103022e6,1.0991793,1.0287471
5.103023e6,1.6638482,1.2855942
5.103024e6,2.4508014,1.8665189
5.103025e6,3.463363,2.4883933
5.103026e6,1.3819156,1.4852027
5.103027e6,1.5137355,1.5028572
5.103028e6,1.7706243,1.4871892
5.103029e6,2.3369412,1.7015784
5.10303e6,1.871267,1.6338967
5.103031e6,2.3069727,1.4409149
5.103032e6,2.5791342,1.8747579
5.103033e6,2.4590042,1.8635752
5.103034e6,1.672133,1.4824516
5.103035e6,1.3584999,1.3582256
5.103036e6,1.1097361,1.2402358
5.103037e6,3.1884682,2.768586
5.103038e6,2.6051683,2.0486715
5.103039e6,2.9294074,1.7590909
5.10304e6,1.8985722,1.8056858
5.103041e6,4.894875,2.9250863
5.103042e6,3.8880575,2.140539
5.103043e6,0.82388335,0.8904532
5.103044e6,0.82129794,0.7959539
5.103045e6,4.0314693,2.2879074
5.103046e6,2.220442,1.7671763
5.103047e6,1.9929993,1.3744934
5.103048e6,4.383953,2.4362416
5.103049e6,3.505995,2.170807
5.10305e6,1.03647,0.899132
5.103051e6,2.3633404,1.9710579
5.103052e6,1.7392223,1.7769867
5.103053e6,3.3890474,2.0076344
5.103054e6,0.96582294,1.1020678
5.103055e6,2.9201713,1.8489032
5.103056e6,0.5305036,0.91500443
5.103057e6,1.4440254,1.6306739
5.103058e6,2.429358,1.7448858
5.103059e6,3.1229784,2.0053322
5.10306e6,3.10816,2.421016
5.103061e6,1.0109571,1.6406344
5.103063e6,,
5.103064e6,,
5.103065e6,,
5.103066e6,,
5.103067e6,,
5.104001e6,2.5231867,1.0126827
5.104002e6,0.7779274,0.43086234
5.104003e6,2.6570604,1.0766094
5.104004e6,3.316247,1.4130721
5.104005e6,1.0351568,0.62512934
5.104006e6,0.7166512,0.3836044
5.104008e6,1.5179068,0.6944316
5.104009e6,1.0061278,0.6020475
5.10401e6,,
5.104011e6,1.1401472,0.55176723
5.104012e6,2.4575763,0.7750337
5.104013e6,1.4776124,0.54407793
5.104014e6,1.7953784,0.7311358
5.104015e6,1.0400574,0.46356103
5.104016e6,1.0483648,0.37212357
5.104017e6,1.0923798,0.7466127
5.104018e6,0.7351266,0.51929104
5.104019e6,0.5567705,0.42965648
5.10402e6,1.3906301,0.58732104
5.104021e6,2.1487236,0.98736286
5.104022e6,2.1367247,0.9786419
5.104023e6,2.069916,0.7187377
5.104024e6,1.8683542,1.1087373
5.104025e6,2.0378206,0.9885909
5.104026e6,,
5.104027e6,1.1266105,0.5912933
5.104028e6,1.4285836,0.69963014
5.104029e6,1.8664417,0.84591943
5.10403e6,1.5049291,1.035445
5.104031e6,0.5594334,0.3553546
5.104032e6,1.0489467,0.7084177
5.104033e6,0.60192204,0.41802093
5.104034e6,0.92469156,0.54265505
5.104035e6,0.860418,0.43736848
5.104036e6,1.6951429,1.125317
5.104037e6,1.0821083,0.7994339
5.104039e6,1.3062992,0.76401293
5.10404e6,0.87854683,0.58135676
5.104041e6,0.57304543,0.499191
5.104042e6,0.8274482,0.6684692
5.104043e6,0.9061538,0.5871459
5.104044e6,0.9843069,0.6936716
5.104045e6,0.9056596,0.7299956
5.104046e6,1.1435466,0.71776795
5.104047e6,0.66129583,0.46222612
5.104048e6,1.0308696,0.6199847
5.104049e6,1.2956134,0.7709616
5.10405e6,1.9701856,0.96092576
5.104051e6,0.33812803,0.1937091
5.104052e6,0.22671804,0.32173023
5.104054e6,0.60211354,0.37746418
5.104056e6,0.3156037,0.30959865
5.104057e6,,
5.104058e6,0.80868614,0.47625083
5.104059e6,0.58394367,0.4662937
5.10406e6,0.70266277,0.36563155
5.105001e6,1.2039791,0.6481553
5.105002e6,2.2411318,1.0070333
5.105003e6,1.0844945,0.7045797
5.105004e6,1.1282887,0.79726595
5.105005e6,1.7286115,1.2512194
5.105006e6,0.9700223,0.69169223
5.105007e6,0.70950097,0.39427418
5.105008e6,1.4061451,0.9294754
5.105009e6,2.7484574,1.3278898
5.10501e6,0.9101956,0.7223975
5.105011e6,1.082932,0.7379192
5.105012e6,1.5656251,0.7883093
5.105013e6,2.2054775,1.0966471
5.105014e6,1.9605311,1.1592854
5.105015e6,1.6505135,1.1566449
5.105016e6,0.89876276,0.5774219
5.105017e6,1.6467446,0.80491227
5.105018e6,2.1339474,1.1999111
5.105019e6,2.0985749,1.0778866
5.10502e6,2.3912063,1.2772744
5.105021e6,0.42936137,0.40693372
5.105022e6,2.0355427,1.239795
5.105023e6,0.87100244,0.83130497
5.105024e6,2.4455097,1.3165476
5.105025e6,0.7865101,0.557252
5.105026e6,0.92922366,0.80237794
5.105027e6,1.0823222,0.68759453
5.105028e6,1.316286,0.8869776
5.105029e6,1.4125869,0.96589416
5.10503e6,1.3182621,0.7991994
5.105031e6,1.6021432,0.9502066
5.105032e6,1.0916432,0.77001995
5.105033e6,0.7912225,0.8630522
5.105034e6,1.113009,0.7655918
5.105035e6,2.5422356,0.9952301
5.105036e6,1.3043139,0.62839854
5.105037e6,1.7306406,0.9298229
5.105038e6,1.2704281,0.9217295
5.105039e6,2.160442,1.0238943
5.10504e6,1.2800914,0.80075496
5.105041e6,0.9131172,0.7855794
5.105042e6,0.81793493,0.7209706
5.105043e6,1.3487172,1.0003284
5.105044e6,1.0180027,0.7660369
5.105045e6,0.6085173,0.51127803
5.105046e6,1.591211,0.7914257
5.105047e6,0.73811847,0.5856581
5.105048e6,0.9713035,0.6632078
5.105049e6,2.6580245,1.2012132
5.10505e6,0.9107229,0.75066715
5.106001e6,,
5.106002e6,,
5.106003e6,,
5.106004e6,,
5.106005e6,,
5.106011e6,,
5.106012e6,,
5.106013e6,,
5.106014e6,,
5.106015e6,,
5.106021e6,,
5.106022e6,,
5.106023e6,,
5.106024e6,,
5.106025e6,,
5.106026e6,,
5.106027e6,,
5.106028e6,,
5.106029e6,,
5.10603e6,,
5.106031e6,,
5.106032e6,,
5.106033e6,,
5.106034e6,,
5.106035e6,,
5.106036e6,,
5.106037e6,,
5.106038e6,,
5.106039e6,,
5.10604e6,,
5.106041e6,,
5.106042e6,,
5.106043e6,,
5.106044e6,,
5.106045e6,,
5.106046e6,,
5.106047e6,,
5.106048e6,,
5.106049e6,,
5.10605e6,,
5.107001e6,1.8715569,1.2966957
5.107002e6,1.1674196,1.0355282
5.107003e6,4.624047,2.2065668
5.107004e6,2.9124305,1.484665
5.107005e6,1.5717814,1.3462801
